,乘客编号,订单金额,叫车时间
26447,308666913,101.31,2020/2/8 11:58
26448,949063918,21.15,2020/2/8 11:58
26449,925704893,36.86,2020/2/8 11:55
26450,280369335,25.69,2020/2/8 11:55
26451,911275998,18.34,2020/2/8 11:55
26452,13505895,31.17,2020/2/8 11:55
26453,375704691,35.88,2020/2/8 11:51
26454,999531969,35.62,2020/2/8 11:49
26455,980341974,32.82,2020/2/8 11:49
26456,223898095,15.72,2020/2/8 11:47
26457,931251514,29.8,2020/2/8 11:46
26458,904688341,15.94,2020/2/8 11:46
26459,318103720,17.08,2020/2/8 11:45
26460,994681465,42.66,2020/2/8 11:45
26461,251938221,35,2020/2/1 11:48
26462,925275955,29.64,2020/2/8 11:43
26463,974835506,22.4,2020/2/8 11:42
26464,237242251,56.07,2020/2/8 11:40
26465,975949579,44.44,2020/2/8 10:31
26466,328484022,26.41,2020/2/8 11:37
26467,918280515,33.92,2020/2/8 11:36
26468,928695982,22.87,2020/2/8 11:32
26469,996639201,64.69,2020/2/8 11:31
26470,243145787,18.49,2020/2/8 11:25
26471,221192796,35.96,2020/2/8 11:24
26472,350490631,16.63,2020/2/8 11:23
26473,12804198,27.02,2020/2/8 11:23
26474,941695767,17.18,2020/2/8 11:22
26475,901062700,36.15,2020/2/8 11:21
26476,935166456,41.77,2020/2/8 11:20
26477,318103720,15.37,2020/2/8 11:20
26478,934503810,21.14,2020/2/8 11:19
26479,355536648,34.98,2020/2/8 11:17
26480,293343301,26.36,2020/2/8 11:16
26481,983136369,34.63,2020/2/8 11:15
26482,927775390,24.54,2020/2/8 11:10
26483,243352278,30.32,2020/2/8 11:08
26484,362736686,11.74,2020/2/8 11:07
26485,294776498,42.7,2020/2/8 11:05
26486,974835506,22.88,2020/2/8 11:05
26487,354617540,21.74,2020/2/8 11:03
26488,314034668,38.65,2020/2/8 11:02
26489,371899107,67.92,2020/2/8 11:01
26490,951364756,23.2,2020/2/8 11:00
26491,373968179,22,2020/2/8 10:59
26492,961486380,50.46,2020/2/8 10:57
26493,367258640,17.9,2020/2/8 10:57
26494,12780080,15.91,2020/2/8 10:55
26495,939720836,27.16,2020/2/8 10:55
26496,257619437,46.63,2020/2/8 10:55
26497,12597458,20.34,2020/2/8 10:54
26498,944575727,76.93,2020/2/8 10:51
26499,332070616,38.07,2020/2/8 10:51
26500,391515401,23.06,2020/2/8 10:49
26501,13944627,16.46,2020/2/8 10:47
26502,943325129,30.78,2020/2/8 10:46
26503,335037672,17.13,2020/2/8 10:44
26504,398743568,29.31,2020/2/8 10:42
26505,203888507,34.36,2020/2/8 10:39
26506,343620050,53.87,2020/2/8 10:37
26507,377962731,25.6,2020/2/8 10:35
26508,371222125,16.44,2020/2/8 10:34
26509,990105670,15.26,2020/2/8 10:33
26510,348248945,20.76,2020/2/8 10:31
26511,320366535,42.38,2020/2/8 10:30
26512,272976776,37.28,2020/2/8 10:30
26513,967026645,20.52,2020/2/8 10:30
26514,378659662,21.45,2020/2/8 10:25
26515,969738981,36.45,2020/2/6 15:48
26516,209231758,25.52,2020/2/8 10:23
26517,341536670,25.28,2020/2/8 10:23
26518,12514855,19.76,2020/2/8 10:23
26519,966511899,20.84,2020/2/8 10:21
26520,335499265,29.66,2020/2/8 10:19
26521,255230101,35.23,2020/2/8 10:18
26522,268316864,35.3,2020/2/8 10:18
26523,238813354,48.86,2020/2/8 10:18
26524,12553999,17.23,2020/2/8 10:16
26525,943325129,31.29,2020/2/8 10:13
26526,358803693,23.79,2020/2/8 10:07
26527,224049025,48.04,2020/2/8 10:05
26528,324270608,39.9,2020/2/8 10:05
26529,922269199,87.53,2020/2/7 22:41
26530,297183732,19.75,2020/2/8 10:04
26531,359623691,87.01,2020/2/8 10:04
26532,12181732,32.23,2020/2/8 10:02
26533,934503810,20.41,2020/2/8 10:01
26534,335499265,29.64,2020/2/8 10:00
26535,927775390,20.82,2020/2/8 9:59
26536,942798383,39.81,2020/2/8 9:59
26537,209231758,24.06,2020/2/8 9:59
26538,930408305,36.12,2020/2/8 9:58
26539,13505895,31.05,2020/2/8 9:54
26540,904658207,27.56,2020/2/8 9:54
26541,990038400,33.32,2020/2/8 9:52
26542,913617519,57.7,2020/2/8 9:51
26543,13914957,34.16,2020/2/8 9:49
26544,238301333,17.4,2020/2/8 9:49
26545,375704691,37.29,2020/2/8 9:47
26546,962837663,24.4,2020/2/8 9:46
26547,11703871,18.62,2020/2/8 9:46
26548,364970680,70.71,2020/2/8 9:45
26549,13999283,35.59,2020/2/8 9:42
26550,944837593,13.47,2020/2/8 9:42
26551,278736067,47.73,2020/2/8 9:41
26552,12597458,21.06,2020/2/8 9:38
26553,269012035,44.1,2020/2/8 9:37
26554,969176185,45.62,2020/2/8 9:36
26555,941805564,18.73,2020/2/8 9:35
26556,934949350,24.22,2020/2/8 9:35
26557,962239489,35.47,2020/2/8 9:35
26558,12765616,29.84,2020/2/8 9:35
26559,13189057,32.46,2020/2/8 9:32
26560,925275955,28.04,2020/2/8 9:32
26561,904658207,28.8,2020/2/8 9:31
26562,911550647,132.93,2020/2/7 20:57
26563,983752138,31.84,2020/2/8 9:29
26564,904103886,47.34,2020/2/8 9:27
26565,977201249,34.71,2020/2/8 9:26
26566,943809699,28.15,2020/2/8 9:23
26567,13217197,30.08,2020/2/8 9:21
26568,12673249,37.08,2020/2/8 9:21
26569,943881265,21.99,2020/2/8 9:20
26570,338798601,43.1,2020/2/8 9:19
26571,905410827,36.56,2020/2/8 9:12
26572,311163413,25.45,2020/2/8 9:10
26573,335499265,48.67,2020/2/8 9:09
26574,389637772,55.95,2020/2/8 9:09
26575,966974691,15.91,2020/2/8 9:07
26576,923493428,55.15,2020/2/8 9:06
26577,328484022,26.43,2020/2/8 9:04
26578,936919885,19.14,2020/2/8 9:01
26579,912651741,27.62,2020/2/8 9:00
26580,900000890,32.95,2020/2/8 8:59
26581,934949350,23.54,2020/2/8 8:59
26582,209448093,18.45,2020/2/8 8:58
26583,389970627,32.97,2020/2/8 8:55
26584,295268866,27.28,2020/2/8 8:54
26585,13999283,35.43,2020/2/8 8:54
26586,375032683,24.58,2020/2/8 8:54
26587,916914345,23.19,2020/2/8 8:53
26588,905354145,21.91,2020/2/8 8:53
26589,374606226,26.41,2020/2/8 8:52
26590,949946570,19.88,2020/2/8 8:52
26591,927983053,23.37,2020/2/8 8:51
26592,225985337,30.94,2020/2/8 8:50
26593,264624701,31.14,2020/2/8 8:48
26594,954803249,20.72,2020/2/8 8:48
26595,946316578,20.62,2020/2/8 8:45
26596,13189057,31.17,2020/2/8 8:45
26597,990140081,25.92,2020/2/8 8:43
26598,396394268,16.2,2020/2/8 8:41
26599,951896651,93.3,2020/2/7 10:52
26600,394745220,30.26,2020/2/8 8:36
26601,234632155,41.01,2020/2/8 8:34
26602,983703943,40.45,2020/2/8 8:30
26603,964346511,105.42,2020/2/7 16:12
26604,955162090,17.25,2020/2/8 8:29
26605,12742295,15.56,2020/2/8 8:27
26606,924079630,20.94,2020/2/8 8:27
26607,978980422,15.07,2020/2/8 8:25
26608,337134636,31.17,2020/2/8 8:22
26609,203710545,17.74,2020/2/8 8:21
26610,967929385,18.55,2020/2/8 8:21
26611,233150114,28.76,2020/2/8 8:19
26612,367299605,16.82,2020/2/8 8:19
26613,901519303,45.93,2020/2/8 8:07
26614,243145787,20.62,2020/2/8 8:07
26615,909560388,17.95,2020/2/8 8:06
26616,947120593,47.19,2020/2/8 8:00
26617,228524302,14.43,2020/2/8 8:00
26618,909564347,30.94,2020/2/8 7:59
26619,906086098,25.02,2020/2/8 7:59
26620,13376761,28.09,2020/2/8 7:55
26621,282546871,66.04,2020/2/7 19:58
26622,381499680,44.46,2020/2/8 7:49
26623,285514367,27.14,2020/2/8 7:37
26624,913226010,26.6,2020/2/8 7:35
26625,212860759,17.9,2020/2/8 7:33
26626,238765006,138.32,2020/2/6 20:57
26627,953573336,30,2020/2/8 6:58
26628,956677115,19.6,2020/2/8 7:28
26629,928695982,26.2,2020/2/8 7:28
26630,376726619,31.16,2020/2/8 7:27
26631,339847767,14.05,2020/2/8 7:25
26632,914035416,22.34,2020/2/8 7:23
26633,326077462,27.14,2020/2/8 7:20
26634,947297393,27.92,2020/2/8 7:17
26635,972697597,22.44,2020/2/8 7:16
26636,274670558,43.04,2020/2/7 22:11
26637,251980387,43.29,2020/2/8 7:14
26638,934317234,27.85,2020/2/8 7:10
26639,240881652,30,2020/2/7 18:05
26640,396184477,63.73,2020/2/7 17:37
26641,203244947,35.72,2020/2/8 6:55
26642,913474948,30,2020/2/7 18:34
26643,301325758,55.47,2020/2/8 6:50
26644,966726629,36.76,2020/2/8 6:41
26645,988166417,39.81,2020/2/6 13:08
26646,12528813,24.19,2020/2/8 6:32
26647,217985577,40.78,2020/2/8 6:07
26648,363636619,30,2020/2/7 19:40
26649,264164847,72.45,2020/2/8 0:28
26650,359570693,43.52,2020/2/6 15:35
26651,308436680,19.71,2020/2/8 0:28
26652,308436680,26.87,2020/2/7 23:43
26653,12804198,29.21,2020/2/7 23:30
26654,311170605,53.87,2020/2/7 23:14
26655,321466733,44.06,2020/2/7 23:04
26656,294627851,31.31,2020/2/7 22:55
26657,381770680,31.17,2020/2/7 22:52
26658,979504493,68.49,2020/2/7 22:49
26659,361198641,41.84,2020/2/7 12:59
26660,992789578,41.1,2020/2/7 22:33
26661,363507170,33.01,2020/2/7 22:33
26662,371770602,10.3,2020/2/7 22:27
26663,286302549,14.42,2020/2/7 22:25
26664,214796653,30.06,2020/2/7 22:24
26665,213948575,46.76,2020/2/7 22:21
26666,382736657,15.82,2020/2/7 22:16
26667,986225915,28.23,2020/2/7 22:12
26668,300273761,21.18,2020/2/7 22:07
26669,362736686,16.04,2020/2/7 22:01
26670,396438680,32.55,2020/2/7 21:54
26671,217474587,91.09,2020/2/7 21:46
26672,953573336,32.28,2020/2/7 21:44
26673,302136620,16.27,2020/2/7 21:43
26674,204914532,74.98,2020/2/7 21:38
26675,989439313,28.76,2020/2/7 21:32
26676,355138620,16.29,2020/2/7 21:27
26677,12609618,19.24,2020/2/7 21:26
26678,943975770,13.69,2020/2/7 21:21
26679,937668592,80.04,2020/2/7 21:15
26680,294627851,23.07,2020/2/7 21:14
26681,382736657,16.39,2020/2/7 21:09
26682,365278467,32.64,2020/2/7 21:07
26683,394796682,36.37,2020/2/7 21:05
26684,338517547,13.86,2020/2/7 21:01
26685,955022763,142.96,2020/2/6 10:44
26686,240881652,30,2020/2/7 14:06
26687,352152687,14.96,2020/2/7 20:56
26688,901460337,15.76,2020/2/7 20:52
26689,365278467,19.09,2020/2/7 20:51
26690,12695763,44.17,2020/2/7 20:50
26691,14095955,21.78,2020/2/7 20:43
26692,291817508,20.95,2020/2/7 20:42
26693,331570668,33.76,2020/2/7 20:40
26694,12946766,33.03,2020/2/7 20:38
26695,210528360,23.62,2020/2/7 20:35
26696,916554729,20.28,2020/2/7 20:34
26697,965050770,33.67,2020/2/7 20:34
26698,367258640,18.54,2020/2/7 20:33
26699,909840386,15.99,2020/2/7 20:33
26700,279820877,30,2020/2/7 15:45
26701,977457918,25.44,2020/2/7 20:29
26702,245817610,18.1,2020/2/7 20:29
26703,914296863,20.47,2020/2/7 20:28
26704,950666095,33.56,2020/2/7 20:26
26705,14038664,28.24,2020/2/7 20:25
26706,298754904,62.1,2020/2/7 20:19
26707,955805232,18.27,2020/2/7 20:18
26708,268192359,19.02,2020/2/7 20:14
26709,229515178,39.48,2020/2/7 20:13
26710,365278467,22.68,2020/2/7 20:12
26711,969233457,24.69,2020/2/7 20:11
26712,964320792,17.23,2020/2/7 20:11
26713,381570601,118,2020/2/7 20:10
26714,278059188,31.98,2020/2/7 18:51
26715,341570697,69.78,2020/2/7 20:03
26716,963983220,12.88,2020/2/7 20:03
26717,900271283,43.82,2020/2/7 20:02
26718,916914345,22.83,2020/2/7 20:00
26719,331570668,28.48,2020/2/7 19:57
26720,12640136,29.91,2020/2/7 19:57
26721,13910045,38.96,2020/2/7 19:56
26722,942798383,41.01,2020/2/7 19:47
26723,296489988,59.04,2020/2/7 19:44
26724,951895281,26.4,2020/2/7 19:41
26725,382370735,15.62,2020/2/7 19:40
26726,202244203,29.92,2020/2/7 19:38
26727,942746585,61.18,2020/2/7 19:37
26728,950697990,26.74,2020/2/7 19:35
26729,247317441,22.82,2020/2/7 19:33
26730,981717656,15.76,2020/2/7 19:33
26731,216971557,87.54,2020/2/7 19:31
26732,924079630,23.17,2020/2/7 19:31
26733,968882138,37.21,2020/2/7 19:30
26734,202549515,24.82,2020/2/7 19:28
26735,394745220,33,2020/2/7 19:23
26736,394796682,39.3,2020/2/7 19:22
26737,971357708,30.92,2020/2/7 19:21
26738,268192359,17.96,2020/2/7 19:21
26739,355149447,18.22,2020/2/7 19:15
26740,267120135,26.16,2020/2/7 19:15
26741,356000231,26.91,2020/2/7 19:11
26742,963994221,32.01,2020/2/7 19:09
26743,977710685,37.68,2020/2/7 19:05
26744,996053973,22.63,2020/2/7 19:04
26745,987664921,28.16,2020/2/7 19:02
26746,356062149,29.2,2020/2/7 18:59
26747,944297947,20,2020/2/7 18:59
26748,309932690,50.48,2020/2/7 18:58
26749,206684041,33.85,2020/2/7 18:53
26750,940800212,16.42,2020/2/7 18:53
26751,979846295,37.8,2020/2/7 18:53
26752,908632603,24.62,2020/2/7 18:52
26753,320366535,39.04,2020/2/7 18:51
26754,210938022,26.48,2020/2/7 18:51
26755,224325911,31.51,2020/2/7 18:50
26756,357614231,43.93,2020/2/7 18:50
26757,909599566,16.86,2020/2/7 18:50
26758,308436680,20.97,2020/2/7 18:49
26759,322693513,12.63,2020/2/7 18:49
26760,966305692,19.35,2020/2/7 18:48
26761,252829935,21.37,2020/2/7 18:48
26762,992075312,33.24,2020/2/7 18:48
26763,936230670,51,2020/2/7 18:47
26764,911538340,42.08,2020/2/7 18:47
26765,344026099,84.04,2020/2/7 18:43
26766,966222411,31.17,2020/2/7 18:42
26767,365659736,36.4,2020/2/7 18:40
26768,236036236,27.27,2020/2/7 18:39
26769,13097256,25.76,2020/2/7 18:34
26770,285514367,27.12,2020/2/7 18:34
26771,934949350,23.42,2020/2/7 18:33
26772,966532925,53.22,2020/2/7 18:32
26773,984016822,37.59,2020/2/7 18:27
26774,955720193,41.02,2020/2/7 18:23
26775,932494677,44.66,2020/2/7 18:21
26776,955627163,20.71,2020/2/7 18:20
26777,968882138,41.48,2020/2/7 18:20
26778,960481187,30.8,2020/2/7 18:18
26779,915938473,31.66,2020/2/7 18:18
26780,956289913,29.44,2020/2/7 18:17
26781,259162082,55.69,2020/2/7 18:15
26782,998320388,31.09,2020/2/7 18:14
26783,308436680,57.7,2020/2/7 18:13
26784,928630250,30.34,2020/2/7 18:12
26785,906314505,34.24,2020/2/7 18:11
26786,930329527,20.92,2020/2/7 18:11
26787,965050770,37.34,2020/2/7 18:11
26788,965626153,52.06,2020/2/7 18:11
26789,374606226,22.98,2020/2/7 18:10
26790,268316864,35.54,2020/2/7 18:10
26791,215145726,16.59,2020/2/7 18:09
26792,990140081,22.22,2020/2/7 18:07
26793,396864405,20.42,2020/2/7 18:07
26794,940800212,17.18,2020/2/7 18:06
26795,984667628,13.48,2020/2/7 18:05
26796,982133502,29.31,2020/2/7 18:01
26797,313019110,27.18,2020/2/7 18:01
26798,397934613,25.22,2020/2/7 18:01
26799,380638069,22.35,2020/2/7 18:00
26800,905354145,32.73,2020/2/7 18:00
26801,970981592,24.85,2020/2/7 17:58
26802,14319713,17.36,2020/2/7 17:55
26803,347170664,39.02,2020/2/7 17:54
26804,285521990,33.6,2020/2/7 17:52
26805,942798383,38.4,2020/2/7 17:47
26806,248773475,41.28,2020/2/7 17:46
26807,952871920,25.2,2020/2/7 17:46
26808,384312465,29.23,2020/2/7 17:45
26809,964120647,27.18,2020/2/7 17:44
26810,212167745,19.12,2020/2/7 17:43
26811,247317441,24.07,2020/2/7 17:43
26812,347391797,19.46,2020/2/7 17:42
26813,252829935,18.56,2020/2/7 17:41
26814,969364911,29.23,2020/2/7 17:41
26815,944441760,38.14,2020/2/7 17:40
26816,356757559,27.75,2020/2/7 17:39
26817,12829095,27.96,2020/2/7 17:38
26818,14362039,49.41,2020/2/7 17:38
26819,335037672,15.27,2020/2/7 17:37
26820,13688098,53.29,2020/2/7 17:37
26821,12516721,47.28,2020/2/7 17:36
26822,928695982,21.8,2020/2/7 17:36
26823,304011261,39.27,2020/2/7 17:36
26824,393883128,27.01,2020/2/7 17:35
26825,13097256,37.29,2020/2/7 17:35
26826,253474643,16.02,2020/2/7 17:35
26827,389970627,32.41,2020/2/7 17:32
26828,267466890,48.3,2020/2/7 17:32
26829,316456280,37.92,2020/2/7 17:31
26830,13505895,32.01,2020/2/7 17:31
26831,908063970,30.87,2020/2/7 17:31
26832,275273523,49.11,2020/2/7 17:30
26833,358680278,29.14,2020/2/7 17:30
26834,971418992,22.12,2020/2/7 17:29
26835,943325129,23.59,2020/2/7 17:28
26836,280205876,22.23,2020/2/7 17:27
26837,12514593,28.23,2020/2/7 17:26
26838,201693318,14.98,2020/2/7 17:26
26839,385173566,25.35,2020/2/7 17:26
26840,229857368,20.66,2020/2/7 17:25
26841,12780080,15.54,2020/2/7 17:24
26842,993940091,20.19,2020/2/7 17:24
26843,924556797,27.34,2020/2/7 17:24
26844,379795267,26.24,2020/2/7 17:23
26845,911622470,19.04,2020/2/7 17:22
26846,13857421,53.07,2020/2/7 17:22
26847,225384962,16.95,2020/2/7 17:21
26848,243611729,36.72,2020/2/7 17:20
26849,283398752,40.41,2020/2/7 17:20
26850,13827038,25.68,2020/2/7 17:20
26851,348231296,21.4,2020/2/7 17:16
26852,332001335,45.49,2020/2/7 17:16
26853,968870941,20.73,2020/2/7 17:15
26854,245393098,29.13,2020/2/7 17:15
26855,217452204,33.4,2020/2/7 17:14
26856,338191921,27.98,2020/2/7 17:14
26857,365278467,13.48,2020/2/7 17:14
26858,323970681,33.62,2020/2/7 17:13
26859,219178831,40.36,2020/2/7 17:12
26860,318654155,12.43,2020/2/7 17:12
26861,952791791,25,2020/2/7 17:12
26862,214200728,25.72,2020/2/7 17:12
26863,995707937,40.33,2020/2/7 17:10
26864,933923958,14.7,2020/2/7 17:10
26865,241582772,43.44,2020/2/7 17:10
26866,993788362,18.06,2020/2/7 17:09
26867,955162090,18.66,2020/2/7 17:06
26868,957023507,34.78,2020/2/7 17:04
26869,908982867,45.98,2020/2/7 17:04
26870,277061548,24.44,2020/2/7 17:04
26871,949946570,20.44,2020/2/7 17:04
26872,300038690,43.68,2020/2/7 17:04
26873,209448093,19.11,2020/2/7 17:02
26874,280590548,38.46,2020/2/7 17:00
26875,994460928,49.05,2020/2/7 16:59
26876,939207516,16.39,2020/2/7 16:59
26877,349695631,40.75,2020/2/7 16:59
26878,217132895,31.48,2020/2/7 16:58
26879,900802421,13.82,2020/2/7 16:57
26880,294212109,21.76,2020/2/7 16:57
26881,921732586,22.78,2020/2/7 16:56
26882,212290636,47.59,2020/2/7 16:55
26883,385173566,27.12,2020/2/7 16:54
26884,203842042,17.59,2020/2/7 16:54
26885,993940091,15.7,2020/2/7 16:54
26886,921073502,17.76,2020/2/7 16:53
26887,280205876,21.97,2020/2/7 16:53
26888,228924230,37.39,2020/2/7 16:53
26889,908555190,48.86,2020/2/7 16:53
26890,13950873,16.72,2020/2/7 16:51
26891,907832667,19.28,2020/2/7 16:51
26892,900000890,31.9,2020/2/7 16:51
26893,926302461,26.66,2020/2/7 16:51
26894,238813354,31.8,2020/2/7 16:50
26895,13298281,45.45,2020/2/7 16:49
26896,314034668,20.82,2020/2/7 16:46
26897,999576211,32.94,2020/2/7 16:46
26898,995616931,43.14,2020/2/7 16:46
26899,971418992,23.3,2020/2/7 16:45
26900,14599937,36.43,2020/2/7 16:45
26901,350351781,41.64,2020/2/7 16:44
26902,978091591,19.93,2020/2/7 16:44
26903,911275998,18.67,2020/2/7 16:43
26904,316855496,19.8,2020/2/7 16:43
26905,911619522,43.22,2020/2/7 16:41
26906,975076699,14.47,2020/2/7 16:41
26907,999210615,33.93,2020/2/7 16:41
26908,927606143,31.15,2020/2/7 16:40
26909,943975770,24.08,2020/2/7 16:39
26910,394136168,23.44,2020/2/7 16:35
26911,991903947,33.75,2020/2/7 16:35
26912,267518127,20.79,2020/2/7 16:29
26913,962825279,36.54,2020/2/7 16:29
26914,957536462,22.87,2020/2/7 16:28
26915,933931295,97.72,2020/2/7 16:26
26916,227838185,20.68,2020/2/7 16:25
26917,215579208,17.24,2020/2/7 16:25
26918,315887578,28.24,2020/2/7 16:25
26919,321148230,45.93,2020/2/7 16:23
26920,305138670,12.92,2020/2/7 16:22
26921,926320721,29.34,2020/2/7 16:22
26922,13117662,44.42,2020/2/7 16:22
26923,376572009,32.94,2020/2/7 16:20
26924,236036236,25.24,2020/2/7 16:18
26925,934503810,29.92,2020/2/7 16:18
26926,925500976,36.15,2020/2/7 16:18
26927,258464506,33.55,2020/2/7 16:18
26928,214853092,46.46,2020/2/7 16:16
26929,245705547,16.45,2020/2/7 16:14
26930,304592196,44.25,2020/2/7 16:12
26931,923832220,14.38,2020/2/7 16:11
26932,382570696,25.66,2020/2/7 16:10
26933,951114320,31.64,2020/2/7 16:09
26934,13857421,48.1,2020/2/7 16:07
26935,399511412,24.43,2020/2/7 16:06
26936,216184091,67.52,2020/2/7 16:06
26937,940874405,19.94,2020/2/7 16:05
26938,350974972,24.06,2020/2/7 16:04
26939,220499760,24.91,2020/2/7 16:03
26940,257023986,13.26,2020/2/7 16:03
26941,273775592,25.21,2020/2/7 16:03
26942,288843030,22.62,2020/2/7 16:02
26943,933923958,47.55,2020/2/7 16:01
26944,304439653,47.98,2020/2/7 15:59
26945,358559775,46.18,2020/2/7 15:59
26946,997970319,18.51,2020/2/7 15:55
26947,384312465,25.33,2020/2/7 15:53
26948,965772891,49.72,2020/2/7 15:51
26949,327070652,21.2,2020/2/7 15:51
26950,991646901,29.2,2020/2/7 15:50
26951,928645940,29.61,2020/2/7 15:46
26952,914128251,26.88,2020/2/7 15:46
26953,993007420,49.2,2020/2/7 15:44
26954,265502057,32.95,2020/2/7 15:43
26955,313870692,29.41,2020/2/7 15:43
26956,398585946,42.8,2020/2/7 15:42
26957,986679735,25.4,2020/2/7 15:42
26958,926302461,26.7,2020/2/7 15:42
26959,13920308,15.96,2020/2/7 15:42
26960,12521655,48.25,2020/2/7 15:41
26961,943809699,51.33,2020/2/7 15:40
26962,927550654,37.89,2020/2/7 15:38
26963,13097256,117.76,2020/2/7 15:37
26964,361637654,16.68,2020/2/7 15:36
26965,12831934,28.93,2020/2/7 15:35
26966,12829095,23.17,2020/2/7 15:34
26967,12457685,59.05,2020/2/7 15:34
26968,949450041,38.19,2020/2/7 15:33
26969,202561399,48.94,2020/2/7 15:30
26970,988137568,22.12,2020/2/7 15:27
26971,222672091,14.59,2020/2/7 15:27
26972,985653250,73.03,2020/2/7 15:26
26973,13950873,14.43,2020/2/7 15:25
26974,340611575,43.09,2020/2/7 15:23
26975,225613278,19.46,2020/2/7 15:22
26976,271927003,104.94,2020/2/7 15:22
26977,12673249,38.52,2020/2/7 15:21
26978,949113922,19.75,2020/2/7 15:17
26979,238640557,28.59,2020/2/7 15:17
26980,332070616,35.78,2020/2/7 15:16
26981,333228421,23.58,2020/2/7 15:14
26982,12901382,45.76,2020/2/7 15:13
26983,917540961,18.96,2020/2/7 15:13
26984,280758371,17.48,2020/2/7 15:13
26985,938414372,74.98,2020/2/7 15:12
26986,286764789,24.14,2020/2/7 15:12
26987,267518127,22.16,2020/2/7 15:12
26988,955805232,17.68,2020/2/7 15:11
26989,286854946,30.24,2020/2/7 15:11
26990,918753777,22.33,2020/2/7 15:11
26991,902545524,27.21,2020/2/7 15:08
26992,949829946,19.36,2020/2/7 15:07
26993,993421967,41.2,2020/2/7 15:06
26994,942225732,30.45,2020/2/7 15:04
26995,399511412,27.67,2020/2/7 15:04
26996,226619223,26.92,2020/2/7 15:04
26997,287289472,19.7,2020/2/7 15:04
26998,929938341,23.91,2020/2/7 15:04
26999,926790544,25.51,2020/2/7 15:03
27000,14024768,18.3,2020/2/7 15:00
27001,390934276,28.56,2020/2/7 14:57
27002,985653250,39.5,2020/2/7 14:56
27003,983918815,24.2,2020/2/7 14:56
27004,12887331,49.17,2020/2/7 14:55
27005,942997290,42.1,2020/2/7 14:52
27006,907282250,37.41,2020/2/7 14:51
27007,388159464,28.04,2020/2/7 14:51
27008,227838185,22.06,2020/2/7 14:51
27009,322685599,28.52,2020/2/7 14:50
